,Date,Close Prices,Test Predictions
821,2022-02-04,93.27,91.73
822,2022-02-07,92.69,93.83
823,2022-02-08,90.78,93.38
824,2022-02-09,91.55,91.58
825,2022-02-10,91.41,92.16
826,2022-02-11,94.44,92.08
827,2022-02-14,96.48,94.97
828,2022-02-15,93.28,96.94
829,2022-02-16,94.81,94.25
830,2022-02-17,92.97,95.31
831,2022-02-18,93.54,93.77
832,2022-02-22,96.84,94.11
833,2022-02-23,96.84,97.28
834,2022-02-24,99.08,97.40
835,2022-02-25,97.93,99.41
836,2022-02-28,100.99,98.54
837,2022-03-01,100.85,101.20
838,2022-03-02,112.93,101.24
839,2022-03-03,110.46,113.18
840,2022-03-04,118.11,109.94
841,2022-03-07,123.21,117.06
842,2022-03-08,127.98,121.62
843,2022-03-09,111.14,126.33
844,2022-03-10,109.33,110.82
845,2022-03-11,112.67,108.85
846,2022-03-14,106.90,111.83
847,2022-03-15,99.91,107.04
848,2022-03-16,98.02,101.06
849,2022-03-17,106.64,98.63
850,2022-03-18,107.93,106.88
851,2022-03-21,115.62,107.65
852,2022-03-22,115.48,114.80
853,2022-03-23,121.60,114.23
854,2022-03-24,119.03,120.15
855,2022-03-25,120.65,117.34
856,2022-03-28,112.48,118.96
857,2022-03-29,110.23,111.68
858,2022-03-30,113.45,109.66
859,2022-03-31,107.91,112.51
860,2022-04-01,107.67,107.86
861,2022-04-04,107.53,107.40
862,2022-04-05,106.64,107.29
863,2022-04-06,101.07,106.54
864,2022-04-07,100.58,101.97
865,2022-04-08,102.78,100.95
866,2022-04-11,98.48,102.90
867,2022-04-12,104.64,99.45
868,2022-04-13,108.78,104.74
869,2022-04-14,111.70,108.41
870,2022-04-18,113.16,110.97
871,2022-04-19,107.25,112.22
872,2022-04-20,106.80,107.33
873,2022-04-21,108.33,106.63
874,2022-04-22,106.65,107.96
875,2022-04-25,102.32,106.59
876,2022-04-26,104.99,102.95
877,2022-04-27,105.32,104.92
878,2022-04-28,107.59,105.32
879,2022-04-29,109.34,107.30
880,2022-05-02,109.36,108.87
881,2022-05-03,104.97,108.90
882,2022-05-04,110.14,105.29
883,2022-05-05,110.90,109.65
884,2022-05-06,112.39,110.25
885,2022-05-09,105.94,111.54
886,2022-05-10,102.46,106.27
887,2022-05-11,107.51,102.96
888,2022-05-12,107.45,107.27
889,2022-05-13,111.55,107.24
890,2022-05-16,114.24,110.87
891,2022-05-17,111.93,113.21
892,2022-05-18,109.11,111.14
893,2022-05-19,112.04,108.74
894,2022-05-20,112.55,111.25
895,2022-05-23,113.42,111.67
896,2022-05-24,113.56,112.43
897,2022-05-25,114.03,112.54
898,2022-05-26,117.40,112.95
899,2022-05-27,119.43,116.06
900,2022-05-31,122.84,117.85
901,2022-06-01,116.29,121.15
902,2022-06-02,117.61,114.86
903,2022-06-03,119.72,116.13
904,2022-06-06,119.51,118.12
905,2022-06-07,120.57,117.83
906,2022-06-08,123.58,118.86
907,2022-06-09,123.07,121.84
908,2022-06-10,122.01,121.21
909,2022-06-13,122.27,120.15
910,2022-06-14,121.17,120.45
911,2022-06-15,118.51,119.35
912,2022-06-16,119.81,116.85
913,2022-06-17,113.12,118.16
914,2022-06-20,114.20,112.18
915,2022-06-21,114.65,113.10
916,2022-06-22,111.74,113.49
917,2022-06-23,110.05,110.98
918,2022-06-24,113.12,109.51
919,2022-06-27,115.09,112.22
920,2022-06-28,117.98,113.93
921,2022-06-29,116.26,116.56
